,Order ID,Order Date,Country,City,Branch,Lat,Lng,Customer First Name,Customer Last Name,Email,Phone Number,Category,Sub Category,Item,SalesPerson ID,Quantity,Unit Price,Discount,Status
7503,7500.0,2/4/2023,Saudi Arabia,Aseer,as01,18.2311,42.5004,Bilal,Hutayniun,bilal.hutayniun@mail.com,Tel: 5209015074,Tablet,Apple iPad Pro,"iPad Pro 12.9"" (5th Gen)",R823,1.0,1099.0,21.98,True
7504,7501.0,2/4/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Husam aldiyn,Alkhayrat,husam aldiyn.alkhayrat@mail.com,Tel: 5060280619,Smartphone,OnePlus,OnePlus 9 Pro,U287,1.0,899.0,26.97,False
7505,7502.0,2/4/2023,Morocco,Casablanca,cs01,33.5731,7.5898,Samah,Zazana,samah.zazana@mail.com,Tel: 5819200223,Digital Camera,Canon EOS,Canon EOS M50 Mark II,G087,1.0,649.0,25.96,False
7506,7503.0,2/4/2023,USA,New York,ny01,40.7128,-74.006,Fatnh,Quidr,fatnh.quidr@mail.com,Tel: 5758001689,Smart Speaker,Google Nest Hub,Google Nest Hub Max,G405,1.0,229.0,13.74,True
7507,7504.0,2/4/2023,France,Paris,ps01,48.8566,2.3522,Muhamad,Siedih,muhamad.siedih@mail.com,Tel: 5897205346,Smartwatch,Garmin Venu,Garmin Venu 2,Z409,1.0,399.0,11.97,True
7508,7505.0,2/4/2023,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,Samir,Mshati,samir.mshati@mail.com,Tel: 5697617135,Tablet,Lenovo Tab,Lenovo Tab P11 Plus,V535,2.0,299.0,23.92,False
7509,7506.0,2/4/2023,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,Husam,Darakal,husam.darakal@mail.com,Tel: 5539247830,Digital Camera,Sony Cyber-shot,Sony Cyber-shot RX100 VII,Z398,1.0,1199.0,71.94,True
7510,7507.0,2/4/2023,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,Alaa,Jabir,alaa.jabir@mail.com,Tel: 5213864174,VR Headset,Oculus Rift S,Oculus Rift 2,F510,2.0,499.0,9.98,True
7511,7508.0,2/4/2023,France,Paris,ps01,48.8566,2.3522,Malik,Alqasir,malik.alqasir@mail.com,Tel: 5513146466,Digital Camera,Canon EOS R Series,Canon EOS R,Y998,1.0,1299.0,90.93,True
7512,7509.0,2/4/2023,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,Iad,Alhariri,iad.alhariri@mail.com,Tel: 5925665903,Digital Camera,Nikon Z Series,Nikon Z50,H016,3.0,799.0,167.79,False
7513,7510.0,2/4/2023,Egypt,Cairo,cr02,30.0444,31.2357,Emam,Mulaliyun,emam.mulaliyun@mail.com,Tel: 5182499827,Smartwatch,Garmin Venu,Garmin Venu 2,T682,1.0,399.0,39.9,True
7514,7511.0,2/4/2023,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,Ahmad,Dahbur,ahmad.dahbur@mail.com,Tel: 5513515495,Digital Camera,Panasonic Lumix,Panasonic Lumix ZS200,O398,1.0,799.0,79.9,True
7515,7512.0,2/4/2023,Saudi Arabia,Dammam,dm01,26.3927,49.9777,Muhamad,Hamzat,muhamad.hamzat@mail.com,Tel: 5546585530,Tablet,Samsung Galaxy Tab,Galaxy Tab S7,P614,1.0,649.0,45.43,False
7516,7513.0,2/4/2023,Saudi Arabia,Dammam,dm01,26.3927,49.9777,Ahmad,Zynu,ahmad.zynu@mail.com,Tel: 5077500955,Smartwatch,Fossil Gen,Fossil Gen 6,F510,1.0,299.0,11.96,False
7517,7514.0,2/4/2023,USA,New York,ny03,40.7498,-73.9814,Kinda,Yasir,kinda.yasir@mail.com,Tel: 5968728725,VR Headset,HTC Vive,HTC Vive Pro,R236,1.0,799.0,15.98,True
7518,7515.0,2/4/2023,Syria,Aleppo,al01,36.2021,37.1343,Rwbyna,Shwk,rwbyna.shwk@mail.com,Tel: 5735531535,VR Headset,Oculus Quest,Oculus Quest 2 (64GB),O642,1.0,299.0,11.96,True
7519,7516.0,2/4/2023,USA,New York,ny02,40.7312,-73.9998,Tariq,Alshiyraziu,tariq.alshiyraziu@mail.com,Tel: 5295218744,Gaming Console,Sony PlayStation,PlayStation 4,K406,1.0,299.0,5.98,True
7520,7517.0,2/4/2023,USA,New York,ny02,40.7312,-73.9998,Ibrahim,Albaghdadi,ibrahim.albaghdadi@mail.com,Tel: 5428102525,Tablet,Lenovo Tab,Lenovo Tab M10 FHD Plus,J730,1.0,229.0,11.45,True
7521,7518.0,2/4/2023,Egypt,Cairo,cr01,30.0444,31.2357,Ruyda,Alhuri,ruyda.alhuri@mail.com,Tel: 5966500578,Smartphone,OnePlus,OnePlus Nord 2,Z074,1.0,399.0,15.96,True
7522,7519.0,2/4/2023,Syria,Aleppo,al01,36.2021,37.1343,Khalil,Mareiun,khalil.mareiun@mail.com,Tel: 5902367737,Fitness Tracker,Garmin Approach,Garmin Approach S62,Z628,1.0,499.0,24.95,True
7523,7520.0,2/4/2023,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,Eala,Almardud,eala.almardud@mail.com,Tel: 5959307237,Digital Camera,Fujifilm X Series,Fujifilm X-T4,H574,1.0,1699.0,118.93,True
7524,7521.0,2/4/2023,USA,Washington,wh01,38.9072,-77.0369,Ahmad,Sariji,ahmad.sariji@mail.com,Tel: 5294741187,Gaming Console,Microsoft Xbox,Xbox Series X,J501,2.0,499.0,29.94,True
7525,7522.0,2/4/2023,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,Esamat,Alqadi,esamat.alqadi@mail.com,Tel: 5242467469,Headphones,Anker Soundcore,Anker Soundcore Liberty Air Pro,J212,1.0,99.0,8.91,True
7526,7523.0,2/4/2023,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,Fadi,Rinkusi,fadi.rinkusi@mail.com,Tel: 5971278291,Headphones,Anker Soundcore,Anker Soundcore Liberty Air 2 Pro,G557,1.0,99.0,1.98,True
7527,7524.0,2/4/2023,Egypt,Asyut,at01,27.1809,31.1837,Fadi,Eali,fadi.eali@mail.com,Tel: 5411010878,Tablet,Samsung Galaxy Tab,Galaxy Tab S8,A058,1.0,649.0,64.9,True
7528,7525.0,2/4/2023,Saudi Arabia,Riyadh,rd02,24.7743,46.7386,Sandurana,Aleuryan,sandurana.aleuryan@mail.com,Tel: 5576229850,Smart Speaker,Sonos One,Sonos Move,S935,1.0,399.0,23.94,True
7529,7526.0,2/4/2023,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,Bidralidin,Nabulsi,bidralidin.nabulsi@mail.com,Tel: 5824764347,Smart Speaker,Google Nest,Nest Hub (2nd Gen),H320,1.0,99.0,6.93,True
7530,7527.0,2/4/2023,Morocco,Casablanca,cs01,33.5731,7.5898,Diana,Husayn,diana.husayn@mail.com,Tel: 5072213355,Smartwatch,Garmin Fenix,Garmin Fenix 6S,J501,9.0,499.0,224.55,False
7531,7528.0,2/4/2023,Saudi Arabia,Aseer,as01,18.2311,42.5004,Alaa,Rinkusi,alaa.rinkusi@mail.com,Tel: 5986451619,Laptop,HP Envy,Envy 15,L118,1.0,1199.0,23.98,True
7532,7529.0,2/4/2023,USA,New York,ny03,40.7498,-73.9814,Ayman,Abu adhan,ayman.abu adhan@mail.com,Tel: 5479042317,Smartwatch,Garmin Fenix,Garmin Fenix 6S,X358,2.0,499.0,49.9,False
7533,7530.0,2/4/2023,USA,New York,ny03,40.7498,-73.9814,Asma,Muhamad,asma.muhamad@mail.com,Tel: 5284362619,VR Headset,HTC Vive,HTC Vive Cosmos Elite,J536,1.0,899.0,17.98,False
7534,7531.0,2/4/2023,Saudi Arabia,Dammam,dm01,26.3927,49.9777,Sayban,Hishan,sayban.hishan@mail.com,Tel: 5641182826,Laptop,Lenovo ThinkPad,ThinkPad X1 Carbon,L106,1.0,1499.0,59.96,True
7535,7532.0,2/4/2023,USA,New York,ny03,40.7498,-73.9814,Amani,Ghazal,amani.ghazal@mail.com,Tel: 5147083514,Laptop,Microsoft Surface,Surface Book 3,H130,1.0,1599.0,79.95,True
7536,7533.0,2/4/2023,Syria,Aleppo,al01,36.2021,37.1343,Eubay,Salayk,eubay.salayk@mail.com,Tel: 5162744101,Laptop,Lenovo Legion,Lenovo Legion 7i,S348,2.0,1499.0,179.88,True
7537,7534.0,2/4/2023,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,Ali,Allaham,ali.allaham@mail.com,Tel: 5710025719,Digital Camera,Canon EOS R Series,Canon EOS R,E274,1.0,1299.0,38.97,True
7538,7535.0,2/4/2023,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,Muhamad,Shadi alghazy,muhamad.shadi alghazy@mail.com,Tel: 5607307585,Laptop,Lenovo ThinkPad,ThinkPad X1 Carbon,S988,1.0,1499.0,29.98,True
7539,7536.0,2/4/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Fadi,Mshati,fadi.mshati@mail.com,Tel: 5784083828,Smart Speaker,Google Nest Hub,Google Nest Hub Max,P255,2.0,229.0,13.74,True
7540,7537.0,2/4/2023,Syria,Homs,hs01,34.7326,36.7136,Abd alruhmin,Shalish,abd alruhmin.shalish@mail.com,Tel: 5857011542,VR Headset,Oculus Rift,Oculus Rift S,A470,1.0,399.0,27.93,True
7541,7538.0,2/4/2023,USA,New York,ny01,40.7128,-74.006,Abd alruhmin,Sabagh,abd alruhmin.sabagh@mail.com,Tel: 5674528991,Gaming Console,Nintendo Switch,Nintendo Switch OLED Pro,R143,4.0,449.0,35.92,True
7542,7539.0,2/4/2023,USA,New York,ny01,40.7128,-74.006,Omar,Sabih,omar.sabih@mail.com,Tel: 5322200277,Gaming Console,Nintendo Switch,Nintendo Switch Lite,R551,1.0,199.0,11.94,True
7543,7540.0,2/4/2023,Syria,Aleppo,al01,36.2021,37.1343,Mahir,Almarstani,mahir.almarstani@mail.com,Tel: 5172627739,VR Headset,HTC Vive,HTC Vive Cosmos,L910,1.0,699.0,13.98,True
7544,7541.0,2/4/2023,Syria,Homs,hs01,34.7326,36.7136,Tariq,Bajubuj,tariq.bajubuj@mail.com,Tel: 5833405443,Smartwatch,Apple Watch,Apple Watch SE,F340,1.0,279.0,27.9,True
7545,7542.0,2/4/2023,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,Ghalib,Asamy,ghalib.asamy@mail.com,Tel: 5146758638,Smart Speaker,Google Nest Hub,Google Nest Hub Max,H130,1.0,229.0,11.45,False
7546,7543.0,2/4/2023,USA,Washington,wh01,38.9072,-77.0369,Ali,Alhifar,ali.alhifar@mail.com,Tel: 5349604231,Tablet,Samsung Galaxy Tab S,Galaxy Tab S8+,J501,1.0,749.0,74.9,True
7547,7544.0,2/4/2023,Egypt,Asyut,at01,27.1809,31.1837,Hanan,Rashid,hanan.rashid@mail.com,Tel: 5188142986,Smart Speaker,Google Nest Hub,Google Nest Hub Max,Y523,1.0,229.0,0.0,True
7548,7545.0,2/4/2023,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,Husayn,Alquatliu,husayn.alquatliu@mail.com,Tel: 5593538280,Smartphone,Xiaomi Mi,Xiaomi Mi 12,T402,1.0,799.0,7.99,True
7549,7546.0,2/4/2023,Syria,Homs,hs01,34.7326,36.7136,Muhamad,Sydu,muhamad.sydu@mail.com,Tel: 5600765587,Smart Speaker,Amazon Echo,Echo Show 8,R814,2.0,129.0,0.0,True
7550,7547.0,2/4/2023,France,Paris,ps02,48.8566,2.3522,Aynas,Sariji,aynas.sariji@mail.com,Tel: 5850090692,Smartwatch,Samsung Galaxy,Galaxy Watch 4,X918,2.0,349.0,27.92,False
7551,7548.0,2/4/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Juri,Altuean,juri.altuean@mail.com,Tel: 5323588639,Tablet,Microsoft Surface,Surface Pro 7,P617,1.0,799.0,23.97,True
7552,7549.0,2/4/2023,France,Paris,ps01,48.8566,2.3522,Amyrah,Eubayd,amyrah.eubayd@mail.com,Tel: 5056147446,Tablet,Apple iPad,"iPad Pro 12.9""",Z817,3.0,999.0,89.91,False
7553,7550.0,2/4/2023,USA,New York,ny01,40.7128,-74.006,Bidralidin,Almiqdad,bidralidin.almiqdad@mail.com,Tel: 5709909011,Smartwatch,Fossil Gen,Fossil Gen 6,Z764,1.0,299.0,26.91,False
7554,7551.0,2/4/2023,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,Salim,Mansur,salim.mansur@mail.com,Tel: 5224329780,Digital Camera,Canon EOS R Series,Canon EOS R,B392,1.0,1299.0,38.97,False
7555,7552.0,2/4/2023,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,Muhamad,Salah,muhamad.salah@mail.com,Tel: 5872000379,Smartphone,Google Pixel,Google Pixel 6 Pro,J501,11.0,899.0,593.34,True
7556,7553.0,2/4/2023,Saudi Arabia,Riyadh,rd03,24.7743,46.7386,Ayman,Alhusayn,ayman.alhusayn@mail.com,Tel: 5119090373,Digital Camera,Canon EOS R Series,Canon EOS R5,H520,1.0,3999.0,119.97,False
7557,7554.0,2/4/2023,Syria,Homs,hs01,34.7326,36.7136,Muhamad,Iidris,muhamad.iidris@mail.com,Tel: 5866227116,Tablet,Lenovo Tab,Lenovo Tab P11 Pro,T587,2.0,499.0,99.8,True
7558,7555.0,2/4/2023,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,Lwiy,Malik,lwiy.malik@mail.com,Tel: 5892313199,Laptop,Acer Swift,Acer Swift 5,S691,1.0,999.0,99.9,False
7559,7556.0,2/4/2023,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,Lamia,Alahmad,lamia.alahmad@mail.com,Tel: 5790458760,Smartwatch,Samsung Gear,Samsung Gear S4,S830,2.0,349.0,27.92,False
7560,7557.0,2/4/2023,USA,New York,ny03,40.7498,-73.9814,Alaa,Shakur,alaa.shakur@mail.com,Tel: 5394097008,VR Headset,HP Reverb G2 Omnicept,HP Reverb G2 Omnicept,J194,1.0,799.0,63.92,True
7561,7558.0,2/4/2023,Syria,Aleppo,al01,36.2021,37.1343,Darin,Eubayd,darin.eubayd@mail.com,Tel: 5113299266,Smartphone,Oppo Find,Oppo Find X4 Pro,Q963,2.0,899.0,35.96,True
7562,7559.0,2/4/2023,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,Muhamad,Ramadan,muhamad.ramadan@mail.com,Tel: 5536835678,Fitness Tracker,Amazfit Bip,Amazfit Bip S,Z403,1.0,49.0,1.96,False
7563,7560.0,2/4/2023,Syria,Aleppo,al01,36.2021,37.1343,Hazim,Zaeur,hazim.zaeur@mail.com,Tel: 5596139316,Fitness Tracker,Garmin Approach,Garmin Approach S12,W278,1.0,199.0,5.97,True
7564,7561.0,2/4/2023,USA,New York,ny03,40.7498,-73.9814,Mahir,Barghuth,mahir.barghuth@mail.com,Tel: 5392630047,VR Headset,HTC Vive Pro,HTC Vive Pro 2,J345,1.0,1099.0,32.97,False
7565,7562.0,2/4/2023,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,Muhamad,Abu ghazy,muhamad.abu ghazy@mail.com,Tel: 5682826026,VR Headset,HTC Vive,HTC Vive Focus 3,V236,3.0,799.0,215.73,True
7566,7563.0,2/4/2023,USA,New York,ny01,40.7128,-74.006,Fadi,Alkmshh,fadi.alkmshh@mail.com,Tel: 5880455634,Gaming Console,Sony PlayStation,PlayStation 4 Pro,R021,1.0,399.0,39.9,True
7567,7564.0,2/4/2023,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,Alaa,Alkhatib,alaa.alkhatib@mail.com,Tel: 5482549393,Digital Camera,Panasonic Lumix,Panasonic Lumix S1H,P598,1.0,3499.0,349.9,True
7568,7565.0,2/4/2023,Egypt,Asyut,at01,27.1809,31.1837,Rinah,Abu eadlh,rinah.abu eadlh@mail.com,Tel: 5235043476,Gaming Console,Nintendo Switch,Nintendo Switch Lite,Z409,1.0,199.0,3.98,True
7569,7566.0,2/4/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Hasan,Husu,hasan.husu@mail.com,Tel: 5908213390,Digital Camera,Canon EOS R Series,Canon EOS R,U806,4.0,1299.0,519.6,True
7570,7567.0,2/4/2023,Saudi Arabia,Riyadh,rd02,24.7743,46.7386,Ahed,Albazara,ahed.albazara@mail.com,Tel: 5975392887,Headphones,Bose QuietComfort,QC35 II,Y684,1.0,299.0,5.98,False
7571,7568.0,3/4/2023,Syria,Aleppo,al01,36.2021,37.1343,Muhamad,Albarghali,muhamad.albarghali@mail.com,Tel: 5172971089,Headphones,Anker Soundcore,Anker Soundcore Life Q35,M702,1.0,129.0,7.74,True
7572,7569.0,3/4/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Sarah,Musaa,sarah.musaa@mail.com,Tel: 5726157841,Laptop,ASUS ROG,ASUS ROG Flow Z13,T351,10.0,2499.0,1249.5,True
7573,7570.0,3/4/2023,Syria,Damascus,ds02,33.5146,36.3084,Haithim,Alhamd,haithim.alhamd@mail.com,Tel: 5065354043,VR Headset,Oculus Quest,Oculus Quest 2 (256GB),Z764,1.0,399.0,15.96,True
7574,7571.0,3/4/2023,Egypt,Cairo,cr01,30.0444,31.2357,Jamal,Hunun,jamal.hunun@mail.com,Tel: 5777524035,VR Headset,HTC Vive Pro,HTC Vive Pro 2,P181,2.0,1099.0,175.84,True
7575,7572.0,3/4/2023,USA,New York,ny02,40.7312,-73.9998,Muhamad,Kharbutli,muhamad.kharbutli@mail.com,Tel: 5694430881,Headphones,Jabra Elite,Jabra Elite 75t,W206,2.0,179.0,35.8,True
7576,7573.0,3/4/2023,United Arab Emirates,Dubai,db01,25.2048,55.2708,Rinah,Antun,rinah.antun@mail.com,Tel: 5845572008,Gaming Console,Retro Console,Super NES Classic,P437,1.0,99.0,8.91,False
7577,7574.0,3/4/2023,Saudi Arabia,Dammam,dm01,26.3927,49.9777,Abd alsamad,Albieli,abd alsamad.albieli@mail.com,Tel: 5863675710,Headphones,Sennheiser HD,Sennheiser HD 599 SE,Z798,1.0,199.0,7.96,True
7578,7575.0,3/4/2023,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,Abdaleziz,Alqasir,abdaleziz.alqasir@mail.com,Tel: 5652460646,VR Headset,HTC Vive Pro,HTC Vive Pro 2,E274,1.0,1099.0,10.99,True
7579,7576.0,3/4/2023,Saudi Arabia,Jeddah,jd01,21.5433,39.1728,Sami,Warur,sami.warur@mail.com,Tel: 5351493959,VR Headset,Pimax Vision,Pimax Vision 5K Super,X583,1.0,899.0,53.94,True
7580,7577.0,3/4/2023,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,Tariq,Hamuwd,tariq.hamuwd@mail.com,Tel: 5152816330,Fitness Tracker,Amazfit Bip,Amazfit Bip U Pro,N103,3.0,69.0,16.56,True
7581,7578.0,3/4/2023,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,Antuan,Bayazid,antuan.bayazid@mail.com,Tel: 5197388080,Smartphone,Samsung Galaxy,Galaxy S21 Ultra,J501,1.0,1199.0,11.99,True
7582,7579.0,3/4/2023,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,Muhamad,Alqatish,muhamad.alqatish@mail.com,Tel: 5168073995,VR Headset,HTC Vive Pro,HTC Vive Pro 2,X132,1.0,1099.0,0.0,True
7583,7580.0,3/4/2023,USA,New York,ny01,40.7128,-74.006,Fadi,Eibdalbaqi,fadi.eibdalbaqi@mail.com,Tel: 5830259793,Smart Speaker,Bose Home Speaker,Bose Home Speaker 500,N710,1.0,299.0,17.94,False
7584,7581.0,3/4/2023,United Arab Emirates,Abu Dhabi,ad02,24.4764,54.3705,Asym,Alfywmi,asym.alfywmi@mail.com,Tel: 5802687771,Headphones,Sony WH,Sony WH-1000XM4,P200,1.0,349.0,34.9,True
7585,7582.0,3/4/2023,France,Paris,ps01,48.8566,2.3522,Muhamad,Shakir,muhamad.shakir@mail.com,Tel: 5715227360,VR Headset,Valve Index,Valve Index VR Kit,E804,1.0,999.0,99.9,False
7586,7583.0,3/4/2023,Syria,Aleppo,al01,36.2021,37.1343,Muhamad,Zaki,muhamad.zaki@mail.com,Tel: 5816992847,Laptop,HP Pavilion,HP Pavilion 15,Y958,1.0,799.0,39.95,True
7587,7584.0,3/4/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Akthum,Abu,akthum.abu@mail.com,Tel: 5573199250,Smartwatch,Huawei Watch,Huawei Watch GT 3,K006,2.0,249.0,29.88,False
7588,7585.0,3/4/2023,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,Rahaf,Red,rahaf.red@mail.com,Tel: 5408166690,Smart Speaker,Google Nest Hub,Google Nest Hub Max,Y449,1.0,229.0,11.45,True
7589,7586.0,3/4/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Ehab,Dahadal,ehab.dahadal@mail.com,Tel: 5116211613,Smartphone,Xiaomi Mi,Xiaomi Mi 11 Lite,C854,11.0,249.0,82.17,False
7590,7587.0,3/4/2023,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,Muhamad,Salim,muhamad.salim@mail.com,Tel: 5670678851,Laptop,Apple MacBook,"MacBook Air 13""",R426,1.0,999.0,99.9,True
7591,7588.0,3/4/2023,Saudi Arabia,Riyadh,rd03,24.7743,46.7386,Rasha,Iibrahim,rasha.iibrahim@mail.com,Tel: 5670277545,Digital Camera,Nikon Z Series,Nikon Z50,W669,2.0,799.0,95.88,True
7592,7589.0,3/4/2023,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,Muhamad,Siedih,muhamad.siedih@mail.com,Tel: 5753201811,Headphones,Anker Soundcore,Anker Soundcore Liberty Air 2 Pro,E754,1.0,99.0,4.95,True
7593,7590.0,3/4/2023,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,Ghazal,Alhusayn,ghazal.alhusayn@mail.com,Tel: 5261547264,Smart Speaker,Sonos One,Sonos Move,J073,1.0,399.0,27.93,True
7594,7591.0,3/4/2023,Saudi Arabia,Jeddah,jd02,21.4858,39.1925,Lama,Jalal,lama.jalal@mail.com,Tel: 5896641334,Smartwatch,Apple Watch,Apple Watch Series 7,R361,3.0,399.0,59.85,False
7595,7592.0,3/4/2023,USA,New York,ny03,40.7498,-73.9814,Mazin,Hafiz,mazin.hafiz@mail.com,Tel: 5868289782,Tablet,Samsung Galaxy Tab S,Galaxy Tab S7+,O247,1.0,849.0,16.98,False
7596,7593.0,3/4/2023,Egypt,Asyut,at01,27.1809,31.1837,Muhamad,Dulul,muhamad.dulul@mail.com,Tel: 5979335486,Headphones,Sennheiser HD,Sennheiser HD 800 S,L118,2.0,1699.0,339.8,False
7597,7594.0,3/4/2023,Syria,Aleppo,al01,36.2021,37.1343,Ibrahim,Alhamid,ibrahim.alhamid@mail.com,Tel: 5237564438,Headphones,Jabra Elite,Jabra Elite 75t,L028,1.0,179.0,7.16,True
7598,7595.0,3/4/2023,USA,New York,ny01,40.7128,-74.006,Rabya,Almarstani,rabya.almarstani@mail.com,Tel: 5364399594,Smart Speaker,Amazon Echo Show,Amazon Echo Show 10 (3rd Gen),C068,1.0,249.0,17.43,True
7599,7596.0,3/4/2023,Saudi Arabia,Aseer,as01,18.2311,42.5004,Mari,Abil,mari.abil@mail.com,Tel: 5914198763,Fitness Tracker,Withings Move,Withings Move ECG,C192,1.0,129.0,5.16,True
7600,7597.0,3/4/2023,United Arab Emirates,Fujairah,fj01,25.1286,56.3242,Darin,Alhaju bikr,darin.alhaju bikr@mail.com,Tel: 5157666918,Gaming Console,Sony PlayStation,PlayStation 3,C780,1.0,199.0,9.95,True
7601,7598.0,3/4/2023,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,Hasan,Zaki,hasan.zaki@mail.com,Tel: 5023440035,Laptop,Apple MacBook,"MacBook Pro 16""",Z764,1.0,2399.0,47.98,True
7602,7599.0,3/4/2023,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,Labanaa,Eaqad,labanaa.eaqad@mail.com,Tel: 5616028771,Laptop,HP Pavilion,HP Pavilion x360,H899,2.0,649.0,90.86,False
7603,7600.0,3/4/2023,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,Lina,Tamur,lina.tamur@mail.com,Tel: 5103557646,Smart Speaker,Harman Kardon,Harman Kardon Citation,Z826,1.0,199.0,15.92,True
7604,7601.0,3/4/2023,Egypt,Cairo,cr02,30.0444,31.2357,Muhamad,Asamy,muhamad.asamy@mail.com,Tel: 5587520886,Laptop,Lenovo ThinkPad,ThinkPad X1 Carbon,U641,1.0,1499.0,29.98,False
7605,7602.0,3/4/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Tariq,Khiat,tariq.khiat@mail.com,Tel: 5312091746,Laptop,Apple MacBook,"MacBook Air 13""",N346,1.0,999.0,29.97,True
7606,7603.0,3/4/2023,USA,New York,ny01,40.7128,-74.006,Ruba,Alhamid,ruba.alhamid@mail.com,Tel: 5341456382,Digital Camera,Nikon Z Series,Nikon Z50,P617,1.0,799.0,55.93,True
7607,7604.0,3/4/2023,Saudi Arabia,Jeddah,jd03,21.4858,39.1925,Muhamad,Alrahil,muhamad.alrahil@mail.com,Tel: 5996248771,Digital Camera,Fujifilm X Series,Fujifilm X100V,G817,2.0,1399.0,27.98,True
7608,7605.0,3/4/2023,USA,New York,ny03,40.7498,-73.9814,Samir,Altahhan,samir.altahhan@mail.com,Tel: 5143324886,Smartphone,Apple iPhone,iPhone SE,C192,1.0,399.0,11.97,False
7609,7606.0,3/4/2023,USA,Las Vegas,lv01,36.1699,-115.1398,Majdy,Aljarshi,majdy.aljarshi@mail.com,Tel: 5073357790,Laptop,HP Envy,Envy x360,I876,2.0,899.0,0.0,True
7610,7607.0,3/4/2023,United Arab Emirates,Abu Dhabi,ad01,24.4539,54.3773,Amani,Hamuwd,amani.hamuwd@mail.com,Tel: 5437489123,Digital Camera,Panasonic Lumix,Panasonic Lumix GH5,M342,1.0,1299.0,129.9,False
7611,7608.0,3/4/2023,Egypt,Asyut,at01,27.1809,31.1837,Ahmad,Hazruma,ahmad.hazruma@mail.com,Tel: 5365665311,Laptop,Apple MacBook,"MacBook Pro 16""",A432,2.0,2399.0,143.94,True
7612,7609.0,3/4/2023,Saudi Arabia,Riyadh,rd01,24.7136,46.6753,Tariq,Murad,tariq.murad@mail.com,Tel: 5358399092,Digital Camera,Fujifilm X Series,Fujifilm X-T4,H320,3.0,1699.0,101.94,True
7613,7610.0,3/4/2023,Egypt,Cairo,cr02,30.0444,31.2357,Abd almalik,Alkhujih,abd almalik.alkhujih@mail.com,Tel: 5009337728,Laptop,Lenovo ThinkPad,ThinkPad X13,T587,1.0,999.0,19.98,True
7614,7611.0,3/4/2023,Saudi Arabia,Aseer,as01,18.2311,42.5004,Ailya,Shakir,ailya.shakir@mail.com,Tel: 5137782142,Headphones,Anker Soundcore,Anker Soundcore Liberty Air Pro,W956,2.0,99.0,0.0,True
7615,7612.0,3/4/2023,USA,Washington,wh01,38.9072,-77.0369,Bushraa,Almisri,bushraa.almisri@mail.com,Tel: 5112239449,Laptop,Lenovo ThinkPad,ThinkPad X13,L106,1.0,999.0,79.92,False
7616,7613.0,3/4/2023,Saudi Arabia,Aseer,as01,18.2311,42.5004,Muhamad,Albahra,muhamad.albahra@mail.com,Tel: 5852507362,Fitness Tracker,Amazfit GTR,Amazfit GTR 2e,X847,1.0,99.0,3.96,False
7617,7614.0,3/4/2023,Saudi Arabia,Riyadh,rd03,24.7743,46.7386,Ruba,Alhaj ali,ruba.alhaj ali@mail.com,Tel: 5631331484,Smartwatch,Fossil Gen,Fossil Gen 6,Q149,1.0,299.0,2.99,True
